2024-04-26 19:29:57,850 INFO    StreamThr :3685219 [internal.py:wandb_internal():86] W&B internal server running at pid: 3685219, started at: 2024-04-26 19:29:57.849542
2024-04-26 19:29:57,852 DEBUG   HandlerThread:3685219 [handler.py:handle_request():146] handle_request: status
2024-04-26 19:29:57,862 INFO    WriterThread:3685219 [datastore.py:open_for_write():87] open: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240426_192957-s5b3eqxo/run-s5b3eqxo.wandb
2024-04-26 19:29:57,862 DEBUG   SenderThread:3685219 [sender.py:send():379] send: header
2024-04-26 19:29:57,878 DEBUG   SenderThread:3685219 [sender.py:send():379] send: run
2024-04-26 19:29:58,045 INFO    SenderThread:3685219 [dir_watcher.py:__init__():211] watching files in: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240426_192957-s5b3eqxo/files
2024-04-26 19:29:58,045 INFO    SenderThread:3685219 [sender.py:_start_run_threads():1124] run started: s5b3eqxo with start time 1714148997.849823
2024-04-26 19:29:58,058 DEBUG   HandlerThread:3685219 [handler.py:handle_request():146] handle_request: check_version
2024-04-26 19:29:58,058 DEBUG   SenderThread:3685219 [sender.py:send_request():406] send_request: check_version
2024-04-26 19:29:58,140 DEBUG   HandlerThread:3685219 [handler.py:handle_request():146] handle_request: run_start
2024-04-26 19:29:58,145 DEBUG   HandlerThread:3685219 [system_info.py:__init__():26] System info init
2024-04-26 19:29:58,145 DEBUG   HandlerThread:3685219 [system_info.py:__init__():41] System info init done
2024-04-26 19:29:58,145 INFO    HandlerThread:3685219 [system_monitor.py:start():194] Starting system monitor
2024-04-26 19:29:58,145 INFO    SystemMonitor:3685219 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-26 19:29:58,146 INFO    HandlerThread:3685219 [system_monitor.py:probe():214] Collecting system info
2024-04-26 19:29:58,147 INFO    SystemMonitor:3685219 [interfaces.py:start():190] Started cpu monitoring
2024-04-26 19:29:58,147 INFO    SystemMonitor:3685219 [interfaces.py:start():190] Started disk monitoring
2024-04-26 19:29:58,149 INFO    SystemMonitor:3685219 [interfaces.py:start():190] Started gpu monitoring
2024-04-26 19:29:58,149 INFO    SystemMonitor:3685219 [interfaces.py:start():190] Started memory monitoring
2024-04-26 19:29:58,151 INFO    SystemMonitor:3685219 [interfaces.py:start():190] Started network monitoring
2024-04-26 19:29:58,162 DEBUG   HandlerThread:3685219 [system_info.py:probe():150] Probing system
2024-04-26 19:29:58,170 DEBUG   HandlerThread:3685219 [system_info.py:_probe_git():135] Probing git
2024-04-26 19:29:58,185 DEBUG   HandlerThread:3685219 [system_info.py:_probe_git():143] Probing git done
2024-04-26 19:29:58,186 DEBUG   HandlerThread:3685219 [system_info.py:probe():198] Probing system done
2024-04-26 19:29:58,186 DEBUG   HandlerThread:3685219 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-1060-azure-x86_64-with-glibc2.17', 'python': '3.8.19', 'heartbeatAt': '2024-04-26T16:29:58.162360', 'startedAt': '2024-04-26T16:29:57.840776', 'docker': None, 'cuda': None, 'args': ('--ENV_HPT_mode=True', '--basic_nature=28', '--online_simulation_factor=0', '--seed=5'), 'state': 'running', 'program': 'StrategyTransfer.py', 'codePathLocal': 'StrategyTransfer.py', 'codePath': 'StrategyTransfer.py', 'git': {'remote': 'https://github.com/liattsipory/HumanChoicePrediction.git', 'commit': '01be4cfc27602bc900baba931c6ee045884e6792'}, 'email': 'noa-levi@campus.technion.ac.il', 'root': '/home/student/HumanChoicePrediction/HumanChoicePrediction-1', 'host': 'nlpgpu2023w-0001', 'username': 'student', 'executable': '/anaconda/envs/final_project_env/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2593.9919999999997, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2593.992, 'min': 0.0, 'max': 0.0}, {'current': 2593.992, 'min': 0.0, 'max': 0.0}, {'current': 2593.992, 'min': 0.0, 'max': 0.0}, {'current': 2593.992, 'min': 0.0, 'max': 0.0}, {'current': 2593.992, 'min': 0.0, 'max': 0.0}, {'current': 2593.992, 'min': 0.0, 'max': 0.0}, {'current': 2593.992, 'min': 0.0, 'max': 0.0}, {'current': 2593.992, 'min': 0.0, 'max': 0.0}, {'current': 2593.992, 'min': 0.0, 'max': 0.0}, {'current': 2593.992, 'min': 0.0, 'max': 0.0}, {'current': 2593.992, 'min': 0.0, 'max': 0.0}, {'current': 2593.992, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 145.1909637451172, 'used': 126.12191390991211}}, 'gpu': 'Tesla M60', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla M60', 'memory_total': 8524136448}], 'memory': {'total': 110.04447174072266}}
2024-04-26 19:29:58,186 INFO    HandlerThread:3685219 [system_monitor.py:probe():224] Finished collecting system info
2024-04-26 19:29:58,186 INFO    HandlerThread:3685219 [system_monitor.py:probe():227] Publishing system info
2024-04-26 19:29:58,186 DEBUG   HandlerThread:3685219 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-04-26 19:29:59,047 INFO    Thread-12 :3685219 [dir_watcher.py:_on_file_created():271] file/dir created: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240426_192957-s5b3eqxo/files/conda-environment.yaml
2024-04-26 19:30:00,610 DEBUG   HandlerThread:3685219 [system_info.py:_save_conda():222] Saving conda packages done
2024-04-26 19:30:00,611 INFO    HandlerThread:3685219 [system_monitor.py:probe():229] Finished publishing system info
2024-04-26 19:30:00,615 DEBUG   SenderThread:3685219 [sender.py:send():379] send: files
2024-04-26 19:30:00,615 INFO    SenderThread:3685219 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-26 19:30:00,701 DEBUG   HandlerThread:3685219 [handler.py:handle_request():146] handle_request: python_packages
2024-04-26 19:30:00,701 DEBUG   SenderThread:3685219 [sender.py:send_request():406] send_request: python_packages
2024-04-26 19:30:00,702 DEBUG   HandlerThread:3685219 [handler.py:handle_request():146] handle_request: stop_status
2024-04-26 19:30:00,702 DEBUG   SenderThread:3685219 [sender.py:send_request():406] send_request: stop_status
2024-04-26 19:30:00,705 DEBUG   HandlerThread:3685219 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-26 19:30:00,846 DEBUG   SenderThread:3685219 [sender.py:send():379] send: telemetry
2024-04-26 19:30:00,847 DEBUG   SenderThread:3685219 [sender.py:send():379] send: config
2024-04-26 19:30:00,848 DEBUG   SenderThread:3685219 [sender.py:send():379] send: telemetry
2024-04-26 19:30:00,848 DEBUG   SenderThread:3685219 [sender.py:send():379] send: config
2024-04-26 19:30:00,848 DEBUG   SenderThread:3685219 [sender.py:send():379] send: config
2024-04-26 19:30:00,848 DEBUG   SenderThread:3685219 [sender.py:send():379] send: config
2024-04-26 19:30:00,848 DEBUG   SenderThread:3685219 [sender.py:send():379] send: config
2024-04-26 19:30:00,848 DEBUG   SenderThread:3685219 [sender.py:send():379] send: config
2024-04-26 19:30:00,848 DEBUG   SenderThread:3685219 [sender.py:send():379] send: config
2024-04-26 19:30:00,998 INFO    wandb-upload_0:3685219 [upload_job.py:push():131] Uploaded file /tmp/tmp5qexkurowandb/aj9k5sdl-wandb-metadata.json
