2024-04-21 10:12:17,368 INFO    StreamThr :3335082 [internal.py:wandb_internal():86] W&B internal server running at pid: 3335082, started at: 2024-04-21 10:12:17.368238
2024-04-21 10:12:17,370 DEBUG   HandlerThread:3335082 [handler.py:handle_request():146] handle_request: status
2024-04-21 10:12:17,378 INFO    WriterThread:3335082 [datastore.py:open_for_write():87] open: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_101217-bt0gd72k/run-bt0gd72k.wandb
2024-04-21 10:12:17,379 DEBUG   SenderThread:3335082 [sender.py:send():379] send: header
2024-04-21 10:12:17,397 DEBUG   SenderThread:3335082 [sender.py:send():379] send: run
2024-04-21 10:12:17,561 INFO    SenderThread:3335082 [dir_watcher.py:__init__():211] watching files in: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_101217-bt0gd72k/files
2024-04-21 10:12:17,561 INFO    SenderThread:3335082 [sender.py:_start_run_threads():1124] run started: bt0gd72k with start time 1713683537.368431
2024-04-21 10:12:17,572 DEBUG   HandlerThread:3335082 [handler.py:handle_request():146] handle_request: check_version
2024-04-21 10:12:17,573 DEBUG   SenderThread:3335082 [sender.py:send_request():406] send_request: check_version
2024-04-21 10:12:17,619 DEBUG   HandlerThread:3335082 [handler.py:handle_request():146] handle_request: run_start
2024-04-21 10:12:17,623 DEBUG   HandlerThread:3335082 [system_info.py:__init__():26] System info init
2024-04-21 10:12:17,623 DEBUG   HandlerThread:3335082 [system_info.py:__init__():41] System info init done
2024-04-21 10:12:17,623 INFO    HandlerThread:3335082 [system_monitor.py:start():194] Starting system monitor
2024-04-21 10:12:17,623 INFO    SystemMonitor:3335082 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-21 10:12:17,624 INFO    HandlerThread:3335082 [system_monitor.py:probe():214] Collecting system info
2024-04-21 10:12:17,624 INFO    SystemMonitor:3335082 [interfaces.py:start():190] Started cpu monitoring
2024-04-21 10:12:17,625 INFO    SystemMonitor:3335082 [interfaces.py:start():190] Started disk monitoring
