2024-05-09 09:10:29,476 INFO    StreamThr :112421 [internal.py:wandb_internal():86] W&B internal server running at pid: 112421, started at: 2024-05-09 09:10:29.475376
2024-05-09 09:10:29,477 DEBUG   HandlerThread:112421 [handler.py:handle_request():146] handle_request: status
2024-05-09 09:10:29,487 INFO    WriterThread:112421 [datastore.py:open_for_write():87] open: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240509_091029-dyw9g4jz/run-dyw9g4jz.wandb
2024-05-09 09:10:29,488 DEBUG   SenderThread:112421 [sender.py:send():379] send: header
2024-05-09 09:10:29,504 DEBUG   SenderThread:112421 [sender.py:send():379] send: run
2024-05-09 09:10:29,979 INFO    SenderThread:112421 [dir_watcher.py:__init__():211] watching files in: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240509_091029-dyw9g4jz/files
2024-05-09 09:10:29,979 INFO    SenderThread:112421 [sender.py:_start_run_threads():1124] run started: dyw9g4jz with start time 1715235029.475873
2024-05-09 09:10:29,992 DEBUG   HandlerThread:112421 [handler.py:handle_request():146] handle_request: check_version
2024-05-09 09:10:29,993 DEBUG   SenderThread:112421 [sender.py:send_request():406] send_request: check_version
2024-05-09 09:10:30,040 DEBUG   HandlerThread:112421 [handler.py:handle_request():146] handle_request: run_start
2024-05-09 09:10:30,201 DEBUG   HandlerThread:112421 [system_info.py:__init__():26] System info init
2024-05-09 09:10:30,201 DEBUG   HandlerThread:112421 [system_info.py:__init__():41] System info init done
2024-05-09 09:10:30,201 INFO    HandlerThread:112421 [system_monitor.py:start():194] Starting system monitor
2024-05-09 09:10:30,201 INFO    SystemMonitor:112421 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-09 09:10:30,202 INFO    HandlerThread:112421 [system_monitor.py:probe():214] Collecting system info
2024-05-09 09:10:30,203 INFO    SystemMonitor:112421 [interfaces.py:start():190] Started cpu monitoring
2024-05-09 09:10:30,206 INFO    SystemMonitor:112421 [interfaces.py:start():190] Started disk monitoring
2024-05-09 09:10:30,207 INFO    SystemMonitor:112421 [interfaces.py:start():190] Started gpu monitoring
2024-05-09 09:10:30,208 INFO    SystemMonitor:112421 [interfaces.py:start():190] Started memory monitoring
2024-05-09 09:10:30,209 INFO    SystemMonitor:112421 [interfaces.py:start():190] Started network monitoring
2024-05-09 09:10:30,222 DEBUG   HandlerThread:112421 [system_info.py:probe():150] Probing system
2024-05-09 09:10:30,230 DEBUG   HandlerThread:112421 [system_info.py:_probe_git():135] Probing git
2024-05-09 09:10:30,250 DEBUG   HandlerThread:112421 [system_info.py:_probe_git():143] Probing git done
2024-05-09 09:10:30,250 DEBUG   HandlerThread:112421 [system_info.py:probe():198] Probing system done
