2024-04-24 16:43:13,414 INFO    StreamThr :2794206 [internal.py:wandb_internal():86] W&B internal server running at pid: 2794206, started at: 2024-04-24 16:43:13.414205
2024-04-24 16:43:13,416 DEBUG   HandlerThread:2794206 [handler.py:handle_request():146] handle_request: status
2024-04-24 16:43:13,424 INFO    WriterThread:2794206 [datastore.py:open_for_write():87] open: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240424_164313-oxtzloob/run-oxtzloob.wandb
2024-04-24 16:43:13,425 DEBUG   SenderThread:2794206 [sender.py:send():379] send: header
2024-04-24 16:43:13,440 DEBUG   SenderThread:2794206 [sender.py:send():379] send: run
2024-04-24 16:43:13,636 INFO    SenderThread:2794206 [dir_watcher.py:__init__():211] watching files in: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240424_164313-oxtzloob/files
2024-04-24 16:43:13,636 INFO    SenderThread:2794206 [sender.py:_start_run_threads():1124] run started: oxtzloob with start time 1713966193.414416
2024-04-24 16:43:13,647 DEBUG   HandlerThread:2794206 [handler.py:handle_request():146] handle_request: check_version
2024-04-24 16:43:13,648 DEBUG   SenderThread:2794206 [sender.py:send_request():406] send_request: check_version
2024-04-24 16:43:13,698 DEBUG   HandlerThread:2794206 [handler.py:handle_request():146] handle_request: run_start
2024-04-24 16:43:13,702 DEBUG   HandlerThread:2794206 [system_info.py:__init__():26] System info init
2024-04-24 16:43:13,702 DEBUG   HandlerThread:2794206 [system_info.py:__init__():41] System info init done
2024-04-24 16:43:13,702 INFO    HandlerThread:2794206 [system_monitor.py:start():194] Starting system monitor
2024-04-24 16:43:13,702 INFO    SystemMonitor:2794206 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-24 16:43:13,702 INFO    HandlerThread:2794206 [system_monitor.py:probe():214] Collecting system info
2024-04-24 16:43:13,703 INFO    SystemMonitor:2794206 [interfaces.py:start():190] Started cpu monitoring
2024-04-24 16:43:13,704 INFO    SystemMonitor:2794206 [interfaces.py:start():190] Started disk monitoring
2024-04-24 16:43:13,704 INFO    SystemMonitor:2794206 [interfaces.py:start():190] Started gpu monitoring
2024-04-24 16:43:13,707 INFO    SystemMonitor:2794206 [interfaces.py:start():190] Started memory monitoring
2024-04-24 16:43:13,708 INFO    SystemMonitor:2794206 [interfaces.py:start():190] Started network monitoring
2024-04-24 16:43:13,716 DEBUG   HandlerThread:2794206 [system_info.py:probe():150] Probing system
2024-04-24 16:43:13,726 DEBUG   HandlerThread:2794206 [system_info.py:_probe_git():135] Probing git
2024-04-24 16:43:13,739 DEBUG   HandlerThread:2794206 [system_info.py:_probe_git():143] Probing git done
2024-04-24 16:43:13,739 DEBUG   HandlerThread:2794206 [system_info.py:probe():198] Probing system done
